fight_url,event_name,date,location,f1_name,f1_result,f2_name,f2_result,weight_class,method,round,time,time_format,referee,judging_details,f1_fighter_total,f2_fighter_total,f1_kd_total,f2_kd_total,f1_sig_str_total,f2_sig_str_total,f1_sig_str_pct_total,f2_sig_str_pct_total,f1_total_str_total,f2_total_str_total,f1_td_pct_total,f2_td_pct_total,f1_sub_att_total,f2_sub_att_total,f1_rev_total,f2_rev_total,f1_ctrl_total,f2_ctrl_total,f1_head_sig,f2_head_sig,f1_body_sig,f2_body_sig,f1_leg_sig,f2_leg_sig,f1_distance_sig,f2_distance_sig,f1_clinch_sig,f2_clinch_sig,f1_ground_sig,f2_ground_sig
http://ufcstats.com/fight-details/38901948cff43ff9,UFC Fight Night: Sandhagen vs. Font,"August 05, 2023","Nashville, Tennessee, USA",Cody Durden,W,Jake Hadley,L,Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jimmy Neely,Sal D'amato 27 - 30. Anthony Maness 27 - 30. Kerri Rowland 27 - 30.,Cody Durden,Jake Hadley,0,0,12 of 30,7 of 37,40%,18%,12 of 32,9 of 39,75%,---,0,1,0,0,2:48,0:00,6 of 22,2 of 28,5 of 6,5 of 8,1 of 2,0 of 1,10 of 26,4 of 33,1 of 1,3 of 4,1 of 3,0 of 0
http://ufcstats.com/fight-details/436a1ce6b0c6b4bb,UFC Fight Night: Sandhagen vs. Font,"August 05, 2023","Nashville, Tennessee, USA",Sean Woodson,W,Dennis Buzukja,L,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Justin Brown,Mike Bell 27 - 30. Derek Cleary 27 - 30. Kerri Rowland 27 - 30.,Sean Woodson,Dennis Buzukja,0,0,35 of 63,15 of 49,55%,30%,72 of 102,16 of 50,---,---,0,0,0,0,0:20,1:22,15 of 37,8 of 34,5 of 11,3 of 7,15 of 15,4 of 8,32 of 60,15 of 48,3 of 3,0 of 1,0 of 0,0 of 0
http://ufcstats.com/fight-details/6b5c225814a924ed,UFC Fight Night: Sandhagen vs. Font,"August 05, 2023","Nashville, Tennessee, USA",Ode Osbourne,L,Asu Almabayev,W,Flyweight Bout,Submission,2,3:11,3 Rnd (5-5-5),Gary Copeland,Rear Naked Choke,Ode Osbourne,Asu Almabayev,0,0,3 of 8,21 of 31,37%,67%,6 of 11,35 of 52,---,100%,0,1,0,0,0:21,3:23,3 of 6,14 of 24,0 of 2,4 of 4,0 of 0,3 of 3,2 of 7,4 of 6,0 of 0,0 of 0,1 of 1,17 of 25
http://ufcstats.com/fight-details/c27e33ee8ef53866,UFC 291: Poirier vs. Gaethje 2,"July 29, 2023","Salt Lake City, Utah, USA",Dustin Poirier,L,Justin Gaethje,W,Lightweight Bout,KO/TKO,2,1:00,5 Rnd (5-5-5-5-5),Herb Dean,Kick to Head At Distance,Dustin Poirier,Justin Gaethje,0,0,27 of 51,33 of 56,52%,58%,27 of 51,33 of 56,---,---,0,0,0,0,0:00,0:00,21 of 45,18 of 41,4 of 4,5 of 5,2 of 2,10 of 10,25 of 48,31 of 54,2 of 3,2 of 2,0 of 0,0 of 0
http://ufcstats.com/fight-details/800a35b3a7e52308,UFC 291: Poirier vs. Gaethje 2,"July 29, 2023","Salt Lake City, Utah, USA",Jan Blachowicz,L,Alex Pereira,W,Light Heavyweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Marc Goddard,Derek Cleary 28 - 29. Junichiro Kamijo 29 - 28. Ron McCarthy 28 - 29.,Jan Blachowicz,Alex Pereira,0,0,6 of 6,2 of 3,100%,66%,17 of 17,12 of 15,33%,---,2,1,0,0,4:50,0:00,6 of 6,1 of 2,0 of 0,0 of 0,0 of 0,1 of 1,1 of 1,1 of 2,0 of 0,1 of 1,5 of 5,0 of 0
http://ufcstats.com/fight-details/eff6ec2b2f1fb27b,UFC 291: Poirier vs. Gaethje 2,"July 29, 2023","Salt Lake City, Utah, USA",Derrick Lewis,W,Marcos Rogerio de Lima,L,Heavyweight Bout,KO/TKO,1,0:33,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head On Ground,Derrick Lewis,Marcos Rogerio de Lima,1,0,17 of 33,1 of 1,51%,100%,20 of 36,2 of 2,---,---,0,0,0,0,0:29,0:00,16 of 32,1 of 1,1 of 1,0 of 0,0 of 0,0 of 0,1 of 1,0 of 0,0 of 0,0 of 0,16 of 32,1 of 1
http://ufcstats.com/fight-details/f1eca70738ca073e,UFC 291: Poirier vs. Gaethje 2,"July 29, 2023","Salt Lake City, Utah, USA",Tony Ferguson,L,King Green,W,Lightweight Bout,Submission,3,4:54,3 Rnd (5-5-5),Dan Miragliotta,Arm Triangle From Half Guard,Tony Ferguson,King Green,0,0,14 of 42,40 of 72,33%,55%,15 of 43,40 of 72,0%,---,0,0,0,0,0:13,0:00,11 of 33,23 of 50,2 of 6,7 of 10,1 of 3,10 of 12,14 of 42,39 of 71,0 of 0,1 of 1,0 of 0,0 of 0
http://ufcstats.com/fight-details/cbf1e76186a0c8b3,UFC 291: Poirier vs. Gaethje 2,"July 29, 2023","Salt Lake City, Utah, USA",Michael Chiesa,L,Kevin Holland,W,Welterweight Bout,Submission,1,2:39,3 Rnd (5-5-5),Marc Goddard,D'Arce Choke On Ground,Michael Chiesa,Kevin Holland,0,0,4 of 11,9 of 16,36%,56%,6 of 13,12 of 19,0%,---,0,1,0,0,0:15,0:40,4 of 11,7 of 14,0 of 0,2 of 2,0 of 0,0 of 0,3 of 7,4 of 9,1 of 4,4 of 5,0 of 0,1 of 2
http://ufcstats.com/fight-details/4327fe98e1b6f222,UFC 291: Poirier vs. Gaethje 2,"July 29, 2023","Salt Lake City, Utah, USA",Gabriel Bonfim,W,Trevin Giles,L,Welterweight Bout,Submission,1,1:13,3 Rnd (5-5-5),Herb Dean,Guillotine Choke After Drop to Guard,Gabriel Bonfim,Trevin Giles,0,0,3 of 11,1 of 5,27%,20%,3 of 11,1 of 5,100%,---,1,0,0,0,0:26,0:14,2 of 10,1 of 5,1 of 1,0 of 0,0 of 0,0 of 0,3 of 11,1 of 5,0 of 0,0 of 0,0 of 0,0 of 0
http://ufcstats.com/fight-details/e5ac7343b6d45188,UFC 291: Poirier vs. Gaethje 2,"July 29, 2023","Salt Lake City, Utah, USA",CJ Vergara,W,Vinicius Salvador,L,Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dave Seljestad,Steve Faragher 28 - 29. Derek Cleary 28 - 29. Junichiro Kamijo 28 - 29.,CJ Vergara,Vinicius Salvador,0,0,20 of 33,20 of 40,60%,50%,20 of 33,20 of 40,---,---,0,0,0,0,0:00,0:00,4 of 14,8 of 26,10 of 13,3 of 4,6 of 6,9 of 10,20 of 33,20 of 40,0 of 0,0 of 0,0 of 0,0 of 0
http://ufcstats.com/fight-details/5116f9398bfca446,UFC 291: Poirier vs. Gaethje 2,"July 29, 2023","Salt Lake City, Utah, USA",Roman Kopylov,W,Claudio Ribeiro,L,Middleweight Bout,KO/TKO,2,0:33,3 Rnd (5-5-5),Marc Goddard,Kick to Head At Distance,Roman Kopylov,Claudio Ribeiro,0,0,30 of 39,31 of 57,76%,54%,30 of 39,32 of 58,---,0%,0,0,0,0,0:00,0:16,18 of 26,18 of 44,9 of 10,7 of 7,3 of 3,6 of 6,28 of 36,28 of 54,2 of 3,3 of 3,0 of 0,0 of 0
http://ufcstats.com/fight-details/7a8f218c07347c88,UFC 291: Poirier vs. Gaethje 2,"July 29, 2023","Salt Lake City, Utah, USA",Jake Matthews,W,Darrius Flowers,L,Welterweight Bout,Submission,2,2:37,3 Rnd (5-5-5),Tyler Tomlinson,Rear Naked Choke,Jake Matthews,Darrius Flowers,0,0,37 of 63,30 of 56,58%,53%,42 of 68,35 of 61,0%,100%,0,0,0,0,0:00,1:03,21 of 47,17 of 42,11 of 11,5 of 5,5 of 5,8 of 9,35 of 58,25 of 49,2 of 5,5 of 7,0 of 0,0 of 0
http://ufcstats.com/fight-details/3de326b65aa6245d,UFC 291: Poirier vs. Gaethje 2,"July 29, 2023","Salt Lake City, Utah, USA",Matthew Semelsberger,L,Uros Medic,W,Welterweight Bout,KO/TKO,3,2:36,3 Rnd (5-5-5),Tyler Tomlinson,Spinning Back Elbow to Head At Distance,Matthew Semelsberger,Uros Medic,1,0,17 of 36,18 of 31,47%,58%,18 of 37,19 of 32,0%,100%,0,0,0,0,0:54,0:19,10 of 29,12 of 22,5 of 5,5 of 8,2 of 2,1 of 1,9 of 25,13 of 24,1 of 2,5 of 7,7 of 9,0 of 0
http://ufcstats.com/fight-details/74fef059e229d217,UFC 291: Poirier vs. Gaethje 2,"July 29, 2023","Salt Lake City, Utah, USA",Miranda Maverick,W,Priscila Cachoeira,L,Women's Flyweight Bout,Submission,3,2:11,3 Rnd (5-5-5),Dave Seljestad,Armbar From Mount,Miranda Maverick,Priscila Cachoeira,0,0,16 of 25,4 of 9,64%,44%,46 of 59,5 of 10,50%,---,0,0,0,0,3:29,0:00,9 of 18,1 of 5,5 of 5,2 of 3,2 of 2,1 of 1,7 of 14,4 of 9,0 of 0,0 of 0,9 of 11,0 of 0
http://ufcstats.com/fight-details/90e46589a18064bc,UFC Fight Night: Aspinall vs. Tybura,"July 22, 2023","London, England, United Kingdom",Tom Aspinall,W,Marcin Tybura,L,Heavyweight Bout,KO/TKO,1,1:13,5 Rnd (5-5-5-5-5),Marc Goddard,Punch to Head At Distance,Tom Aspinall,Marcin Tybura,1,0,13 of 18,4 of 15,72%,26%,13 of 18,4 of 15,---,---,0,0,0,0,0:05,0:00,12 of 17,2 of 13,1 of 1,2 of 2,0 of 0,0 of 0,7 of 10,4 of 15,0 of 0,0 of 0,6 of 8,0 of 0
http://ufcstats.com/fight-details/743a04674ab72ee0,UFC Fight Night: Aspinall vs. Tybura,"July 22, 2023","London, England, United Kingdom",Molly McCann,L,Julija Stoliarenko,W,Women's Flyweight Bout,Submission,1,1:55,3 Rnd (5-5-5),Jason Herzog,Armbar From Guard,Molly McCann,Julija Stoliarenko,0,0,6 of 16,9 of 29,37%,31%,6 of 16,9 of 29,---,100%,0,1,0,0,0:07,0:19,1 of 11,4 of 20,4 of 4,2 of 3,1 of 1,3 of 6,6 of 16,9 of 29,0 of 0,0 of 0,0 of 0,0 of 0
http://ufcstats.com/fight-details/9541cf21e031354c,UFC Fight Night: Aspinall vs. Tybura,"July 22, 2023","London, England, United Kingdom",Nathaniel Wood,W,Andre Fili,L,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,Mike Bell 28 - 29. Junichiro Kamijo 28 - 29. Cezary Wojciechowski 28 - 29.,Nathaniel Wood,Andre Fili,1,0,37 of 69,17 of 49,53%,34%,37 of 69,20 of 52,---,0%,0,0,0,0,1:23,0:00,21 of 48,15 of 45,4 of 7,0 of 2,12 of 14,2 of 2,24 of 44,17 of 49,0 of 0,0 of 0,13 of 25,0 of 0
http://ufcstats.com/fight-details/8104fe27bdc46914,UFC Fight Night: Aspinall vs. Tybura,"July 22, 2023","London, England, United Kingdom",Paul Craig,W,Andre Muniz,L,Middleweight Bout,KO/TKO,2,4:40,3 Rnd (5-5-5),Daniel Movahedi,Elbows to Head From Mount,Paul Craig,Andre Muniz,0,0,9 of 25,13 of 23,36%,56%,10 of 26,15 of 25,---,100%,0,0,0,0,0:00,0:45,1 of 10,4 of 13,7 of 14,2 of 3,1 of 1,7 of 7,9 of 25,13 of 23,0 of 0,0 of 0,0 of 0,0 of 0
http://ufcstats.com/fight-details/c4caa8a4f32a0eed,UFC Fight Night: Aspinall vs. Tybura,"July 22, 2023","London, England, United Kingdom",Jai Herbert,L,Fares Ziam,W,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog,Mike Bell 28 - 29. Cezary Wojciechowski 28 - 29. Junichiro Kamijo 27 - 30.,Jai Herbert,Fares Ziam,0,0,14 of 42,20 of 32,33%,62%,15 of 46,34 of 47,---,0%,0,0,0,0,1:08,0:34,1 of 24,8 of 17,6 of 9,8 of 9,7 of 9,4 of 6,12 of 38,13 of 24,2 of 4,7 of 8,0 of 0,0 of 0
http://ufcstats.com/fight-details/3c4305abc2e302d0,UFC Fight Night: Aspinall vs. Tybura,"July 22, 2023","London, England, United Kingdom",Lerone Murphy,W,Josh Culibao,L,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Loic Pora,Ben Cartlidge 26 - 30. Darryl Ransom 26 - 30. David Lethaby 27 - 30.,Lerone Murphy,Josh Culibao,0,0,18 of 37,11 of 34,48%,32%,18 of 37,20 of 43,0%,---,0,0,0,0,1:13,0:08,8 of 25,7 of 26,5 of 6,2 of 3,5 of 6,2 of 5,15 of 33,10 of 33,3 of 4,1 of 1,0 of 0,0 of 0
http://ufcstats.com/fight-details/b4e2037f180c1e0e,UFC Fight Night: Aspinall vs. Tybura,"July 22, 2023","London, England, United Kingdom",Davey Grant,L,Daniel Marcos,W,Bantamweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Marc Goddard,Clemens Werner 28 - 29. Anders Ohlsson 29 - 28. Cezary Wojciechowski 28 - 29.,Davey Grant,Daniel Marcos,0,0,16 of 49,13 of 35,32%,37%,16 of 49,13 of 35,---,---,0,0,0,0,0:00,0:00,1 of 28,1 of 15,7 of 10,2 of 8,8 of 11,10 of 12,16 of 49,13 of 35,0 of 0,0 of 0,0 of 0,0 of 0
http://ufcstats.com/fight-details/d54ebd2a3435a357,UFC Fight Night: Aspinall vs. Tybura,"July 22, 2023","London, England, United Kingdom",Danny Roberts,L,Jonny Parsons,W,Welterweight Bout,KO/TKO,2,4:57,3 Rnd (5-5-5),Jason Herzog,Punches to Head At Distance,Danny Roberts,Jonny Parsons,0,0,25 of 60,20 of 50,41%,40%,25 of 60,20 of 50,---,---,0,0,0,0,0:00,0:00,13 of 45,7 of 32,10 of 13,6 of 10,2 of 2,7 of 8,25 of 60,19 of 48,0 of 0,1 of 2,0 of 0,0 of 0
http://ufcstats.com/fight-details/319b96f615a0a154,UFC Fight Night: Aspinall vs. Tybura,"July 22, 2023","London, England, United Kingdom",Marc Diakiese,L,Joel Alvarez,W,Lightweight Bout,Submission,2,4:26,3 Rnd (5-5-5),Daniel Movahedi,D'Arce Choke From Side Control,Marc Diakiese,Joel Alvarez,0,0,19 of 42,31 of 62,45%,50%,20 of 47,31 of 62,---,0%,0,0,0,0,0:14,0:28,7 of 22,15 of 42,6 of 11,7 of 11,6 of 9,9 of 9,19 of 42,31 of 62,0 of 0,0 of 0,0 of 0,0 of 0
http://ufcstats.com/fight-details/89b96bc5f3e824c5,UFC Fight Night: Aspinall vs. Tybura,"July 22, 2023","London, England, United Kingdom",Mick Parkin,W,Jamal Pogues,L,Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Loic Pora,Mike Bell 27 - 30. Darryl Ransom 27 - 30. Clemens Werner 27 - 30.,Mick Parkin,Jamal Pogues,0,0,32 of 50,21 of 79,64%,26%,32 of 50,22 of 80,---,0%,0,0,0,0,0:00,0:16,12 of 30,13 of 71,2 of 2,1 of 1,18 of 18,7 of 7,32 of 48,20 of 78,0 of 2,1 of 1,0 of 0,0 of 0
http://ufcstats.com/fight-details/8b341eb556c97c23,UFC Fight Night: Aspinall vs. Tybura,"July 22, 2023","London, England, United Kingdom",Makhmud Muradov,W,Bryan Barberena,L,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,Junichiro Kamijo 27 - 30. David Lethaby 27 - 30. Anders Ohlsson 27 - 30.,Makhmud Muradov,Bryan Barberena,0,0,9 of 22,6 of 22,40%,27%,16 of 30,28 of 46,75%,---,0,0,0,0,2:34,0:00,4 of 14,1 of 13,5 of 8,1 of 1,0 of 0,4 of 8,7 of 17,6 of 21,1 of 4,0 of 1,1 of 1,0 of 0
http://ufcstats.com/fight-details/a0bc695b35f155f1,UFC Fight Night: Aspinall vs. Tybura,"July 22, 2023","London, England, United Kingdom",Ketlen Vieira,W,Pannie Kianzad,L,Women's Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog,Mike Bell 28 - 29. Ben Cartlidge 28 - 29. Cezary Wojciechowski 28 - 29.,Ketlen Vieira,Pannie Kianzad,0,0,5 of 15,4 of 16,33%,25%,23 of 40,7 of 19,100%,---,0,0,0,0,3:53,0:00,4 of 14,2 of 13,0 of 0,1 of 2,1 of 1,1 of 1,4 of 14,4 of 16,0 of 0,0 of 0,1 of 1,0 of 0
http://ufcstats.com/fight-details/a8a4c9f98ff73839,UFC Fight Night: Aspinall vs. Tybura,"July 22, 2023","London, England, United Kingdom",Chris Duncan,W,Yanal Ashmouz,L,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Loic Pora,David Lethaby 27 - 30. Darryl Ransom 27 - 30. Junichiro Kamijo 28 - 29.,Chris Duncan,Yanal Ashmouz,0,0,19 of 60,9 of 28,31%,32%,19 of 60,9 of 28,100%,0%,0,0,0,0,0:06,0:00,11 of 46,4 of 20,2 of 5,2 of 5,6 of 9,3 of 3,19 of 60,8 of 27,0 of 0,1 of 1,0 of 0,0 of 0
http://ufcstats.com/fight-details/c81d1facf185467d,UFC Fight Night: Aspinall vs. Tybura,"July 22, 2023","London, England, United Kingdom",Shauna Bannon,L,Bruna Brasil,W,Women's Strawweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Daniel Movahedi,Mike Bell 28 - 29. Clemens Werner 28 - 29. Anders Ohlsson 27 - 30.,Shauna Bannon,Bruna Brasil,0,0,16 of 51,20 of 34,31%,58%,16 of 51,20 of 34,---,---,0,0,0,0,0:00,0:00,9 of 36,12 of 25,1 of 6,2 of 2,6 of 9,6 of 7,16 of 51,20 of 34,0 of 0,0 of 0,0 of 0,0 of 0
http://ufcstats.com/fight-details/d918da575ee1bc35,UFC Fight Night: Aspinall vs. Tybura,"July 22, 2023","London, England, United Kingdom",Jafel Filho,W,Daniel Barez,L,Flyweight Bout,Submission,1,3:26,3 Rnd (5-5-5),Marc Goddard,Arm Triangle From Mount,Jafel Filho,Daniel Barez,0,1,21 of 54,18 of 30,38%,60%,23 of 62,18 of 30,25%,---,1,0,0,0,0:55,0:12,11 of 40,8 of 17,8 of 9,7 of 9,2 of 5,3 of 4,21 of 54,18 of 27,0 of 0,0 of 1,0 of 0,0 of 2
http://ufcstats.com/fight-details/73370221b3fa3676,UFC Fight Night: Holm vs. Bueno Silva,"July 15, 2023","Las Vegas, Nevada, USA",Holly Holm,NC,Mayra Bueno Silva,NC,Women's Bantamweight Bout,Overturned,2,0:38,5 Rnd (5-5-5-5-5),Keith Peterson,Failed Drug Test by Bueno Silva,Holly Holm,Mayra Bueno Silva,0,0,26 of 38,19 of 33,68%,57%,49 of 69,30 of 46,0%,---,0,0,0,0,2:42,0:00,15 of 24,8 of 17,9 of 11,7 of 10,2 of 3,4 of 6,20 of 30,12 of 24,6 of 8,7 of 9,0 of 0,0 of 0
http://ufcstats.com/fight-details/3352c65f3f6d9b2a,UFC Fight Night: Holm vs. Bueno Silva,"July 15, 2023","Las Vegas, Nevada, USA",Jack Della Maddalena,W,Bassil Hafez,L,Welterweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Mark Smith,Junichiro Kamijo 28 - 29. Sal D'amato 29 - 28. Chris Lee 28 - 29.,Jack Della Maddalena,Bassil Hafez,0,0,13 of 26,9 of 28,50%,32%,41 of 56,12 of 31,0%,60%,0,0,0,0,0:02,3:19,9 of 21,8 of 26,4 of 5,0 of 1,0 of 0,1 of 1,12 of 25,8 of 26,1 of 1,1 of 2,0 of 0,0 of 0
http://ufcstats.com/fight-details/b52dccbe69864d2a,UFC Fight Night: Holm vs. Bueno Silva,"July 15, 2023","Las Vegas, Nevada, USA",Ottman Azaitar,L,Francisco Prado,W,Lightweight Bout,KO/TKO,1,4:05,3 Rnd (5-5-5),Chris Tognoni,Punches to Head From Guard,Ottman Azaitar,Francisco Prado,0,1,14 of 33,38 of 57,42%,66%,16 of 36,42 of 61,---,0%,0,0,0,0,0:00,0:49,6 of 20,31 of 46,7 of 11,2 of 6,1 of 2,5 of 5,12 of 28,17 of 30,2 of 5,1 of 1,0 of 0,20 of 26
http://ufcstats.com/fight-details/6adfe44b110c1510,UFC Fight Night: Holm vs. Bueno Silva,"July 15, 2023","Las Vegas, Nevada, USA",Albert Duraev,L,JunYong Park,W,Middleweight Bout,Submission,2,4:45,3 Rnd (5-5-5),Mark Smith,Rear Naked Choke,Albert Duraev,JunYong Park,0,0,20 of 47,25 of 54,42%,46%,20 of 47,25 of 54,---,0%,0,1,0,0,0:19,0:17,10 of 31,20 of 48,5 of 6,0 of 0,5 of 10,5 of 6,20 of 47,25 of 54,0 of 0,0 of 0,0 of 0,0 of 0
http://ufcstats.com/fight-details/81b7a6aa147bd912,UFC Fight Night: Holm vs. Bueno Silva,"July 15, 2023","Las Vegas, Nevada, USA",Norma Dumont,W,Chelsea Chandler,L,Women's Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jacob Montalvo,Mike Bell 27 - 30. Derek Cleary 27 - 30. Sal D'amato 27 - 30.,Norma Dumont,Chelsea Chandler,0,0,18 of 24,8 of 20,75%,40%,44 of 52,31 of 51,---,0%,0,0,0,0,2:24,1:20,10 of 16,3 of 14,7 of 7,3 of 3,1 of 1,2 of 3,10 of 14,3 of 14,8 of 9,5 of 6,0 of 1,0 of 0
http://ufcstats.com/fight-details/e4620f3fa451a3a4,UFC Fight Night: Holm vs. Bueno Silva,"July 15, 2023","Las Vegas, Nevada, USA",Nazim Sadykhov,W,Terrance McKinney,L,Lightweight Bout,Submission,2,1:07,3 Rnd (5-5-5),Keith Peterson,Rear Naked Choke,Nazim Sadykhov,Terrance McKinney,0,0,5 of 8,5 of 8,62%,62%,16 of 19,20 of 28,---,66%,0,0,1,0,0:20,4:12,4 of 7,2 of 5,0 of 0,3 of 3,1 of 1,0 of 0,3 of 6,3 of 6,0 of 0,2 of 2,2 of 2,0 of 0
http://ufcstats.com/fight-details/8362b372adb2f302,UFC Fight Night: Holm vs. Bueno Silva,"July 15, 2023","Las Vegas, Nevada, USA",Tucker Lutz,L,Melsik Baghdasaryan,W,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jacob Montalvo,Adalaide Byrd 28 - 29. Derek Cleary 28 - 29. Sal D'amato 28 - 29.,Tucker Lutz,Melsik Baghdasaryan,0,0,12 of 27,11 of 19,44%,57%,13 of 28,14 of 23,25%,---,0,0,0,0,2:56,0:00,4 of 18,4 of 9,5 of 5,6 of 9,3 of 4,1 of 1,12 of 27,10 of 17,0 of 0,0 of 0,0 of 0,1 of 2
http://ufcstats.com/fight-details/eb30c9c975e15436,UFC Fight Night: Holm vs. Bueno Silva,"July 15, 2023","Las Vegas, Nevada, USA",Viktoriia Dudakova,W,Istela Nunes,L,Women's Strawweight Bout,KO/TKO,1,0:34,3 Rnd (5-5-5),Chris Tognoni,to Injury,Viktoriia Dudakova,Istela Nunes,0,0,3 of 11,2 of 6,27%,33%,3 of 11,2 of 6,100%,---,0,0,0,0,0:06,0:00,1 of 7,1 of 4,2 of 4,1 of 2,0 of 0,0 of 0,2 of 10,2 of 6,0 of 0,0 of 0,1 of 1,0 of 0
http://ufcstats.com/fight-details/b4cc389bb4af3707,UFC Fight Night: Holm vs. Bueno Silva,"July 15, 2023","Las Vegas, Nevada, USA",Austin Lingo,L,Melquizael Costa,W,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson,Sal D'amato 26 - 30. Junichiro Kamijo 27 - 30. Brian Puccillo 27 - 30.,Austin Lingo,Melquizael Costa,0,0,14 of 56,43 of 94,25%,45%,14 of 56,45 of 96,---,0%,0,0,0,0,0:00,0:00,9 of 44,18 of 53,4 of 9,20 of 35,1 of 3,5 of 6,14 of 56,42 of 92,0 of 0,1 of 2,0 of 0,0 of 0
http://ufcstats.com/fight-details/3624f4ae9c1d703e,UFC Fight Night: Holm vs. Bueno Silva,"July 15, 2023","Las Vegas, Nevada, USA",Evan Elder,W,Genaro Valdez,L,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith,Adalaide Byrd 26 - 30. Derek Cleary 28 - 29. Junichiro Kamijo 28 - 29.,Evan Elder,Genaro Valdez,0,0,25 of 50,24 of 76,50%,31%,25 of 50,25 of 77,---,---,1,0,0,0,0:03,0:00,12 of 35,22 of 69,5 of 6,1 of 2,8 of 9,1 of 5,25 of 50,23 of 75,0 of 0,1 of 1,0 of 0,0 of 0
http://ufcstats.com/fight-details/dae80502466c8726,UFC Fight Night: Holm vs. Bueno Silva,"July 15, 2023","Las Vegas, Nevada, USA",Tyson Nam,L,Azat Maksum,W,Flyweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Keith Peterson,Sal D'amato 28 - 29. Brian Puccillo 29 - 28. Chris Lee 28 - 29.,Tyson Nam,Azat Maksum,0,0,19 of 49,18 of 60,38%,30%,19 of 49,18 of 60,---,20%,0,0,0,0,0:00,0:16,4 of 29,10 of 50,7 of 12,7 of 9,8 of 8,1 of 1,18 of 48,18 of 57,1 of 1,0 of 3,0 of 0,0 of 0
http://ufcstats.com/fight-details/57785c9be5b4526d,UFC Fight Night: Holm vs. Bueno Silva,"July 15, 2023","Las Vegas, Nevada, USA",Alexander Munoz,W,Carl Deaton,L,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jacob Montalvo,Mike Bell 26 - 30. Derek Cleary 27 - 30. Sal D'amato 28 - 29.,Alexander Munoz,Carl Deaton,0,0,8 of 34,13 of 40,23%,32%,8 of 34,13 of 40,0%,0%,0,0,0,0,0:00,0:00,5 of 28,11 of 38,3 of 6,2 of 2,0 of 0,0 of 0,7 of 32,12 of 39,1 of 2,1 of 1,0 of 0,0 of 0
http://ufcstats.com/fight-details/cae7de0873e03947,UFC Fight Night: Holm vs. Bueno Silva,"July 15, 2023","Las Vegas, Nevada, USA",Ashlee Evans-Smith,L,Ailin Perez,W,Women's Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni,Mike Bell 25 - 30. Derek Cleary 25 - 30. Brian Puccillo 26 - 30.,Ashlee Evans-Smith,Ailin Perez,0,0,4 of 17,36 of 63,23%,57%,4 of 18,50 of 87,---,75%,0,0,0,0,0:00,3:30,3 of 16,33 of 58,0 of 0,2 of 3,1 of 1,1 of 2,2 of 15,6 of 21,2 of 2,4 of 5,0 of 0,26 of 37
http://ufcstats.com/fight-details/4b12a4b48755cd6b,UFC 290: Volkanovski vs. Rodriguez,"July 08, 2023","Las Vegas, Nevada, USA",Alexander Volkanovski,W,Yair Rodriguez,L,UFC Featherweight Title Bout,KO/TKO,3,4:19,5 Rnd (5-5-5-5-5),Herb Dean,Punches to Head On Ground,Alexander Volkanovski,Yair Rodriguez,0,0,11 of 15,5 of 9,73%,55%,49 of 58,10 of 15,75%,---,0,0,0,0,3:22,0:00,9 of 11,1 of 4,0 of 0,1 of 1,2 of 4,3 of 4,2 of 4,4 of 8,0 of 0,0 of 0,9 of 11,1 of 1
